Aalénien_N	aalénien_A
Bonnelles_X	bonnelloise_A
Bonnemain_X	Bonnemainésien_N
Bonnemain_X	Bonnemainésienne_N
Bonnemain_X	bonnemainésien_A
Bonnemain_X	bonnemainésienne_A
Bonnemaison_X	Bonnemaisonais_N
Bonnemaison_X	Bonnemaisonaise_N
Bonnemaison_X	bonnemaisonais_A
Bonnemaison_X	bonnemaisonaise_A
Bonnencontre_X	Bonnencontrois_N
Bonnencontre_X	Bonnencontroise_N
Bonnencontre_X	bonnencontrois_A
Bonnencontre_X	bonnencontroise_A
Bonnert_X	Bonnertois_N
Bonnert_X	Bonnertoise_N
Bonnert_X	bonnertois_A
Bonnes_X	Bonnois_N
Bonnes_X	Bonnoise_N
Bonnes_X	bonnois_A
Bonnes_X	bonnoise_A
Bonnetan_X	Bonnetanais_N
Bonnetan_X	Bonnetanaise_N
Bonnetan_X	bonnetanais_A
Bonnetan_X	bonnetanaise_A
Bonneuil_X	Bonneuillais_N
Bonneuil_X	Bonneuillaise_N
Bonneuil_X	Bonneuillois_N
Bonneuil_X	Bonneuilloise_N
Bonneuil_X	bonneuillais_A
Bonneuil_X	bonneuillaise_A
Bonneuil_X	bonneuillois_A
Bonneuil_X	bonneuilloise_A
Bonneval_X	Bonnevalain_N
Bonneval_X	Bonnevalaine_N
Bonneval_X	Bonnevalais_N
Bonneval_X	Bonnevalaise_N
Bonneval_X	Bonnevallais_N
Bonneval_X	Bonnevallaise_N
Bonneval_X	Bonnevalois_N
Bonneval_X	Bonnevaloise_N
Bonneval_X	bonnevalain_A
Bonneval_X	bonnevalaine_A
Bonneval_X	bonnevalais_A
Bonneval_X	bonnevalaise_A
Bonneval_X	bonnevallais_X
Bonneval_X	bonnevallaise_X
Bonneval_X	bonnevalois_A
Bonneval_X	bonnevaloise_A
Bonnevaux_X	Bonnevalais_N
Bonnevaux_X	Bonnevalaise_N
Bonnevaux_X	Bonnevalien_N
Bonnevaux_X	Bonnevalienne_N
Bonnevaux_X	bonnevalais_A
Bonnevaux_X	bonnevalaise_A
Bonnevaux_X	bonnevalien_A
Bonnevaux_X	bonnevalienne_A
Bonneveau_X	Bonnevatier_N
Bonneveau_X	Bonnevatière_N
Bonneveau_X	bonnevatier_A
Bonneveau_X	bonnevatière_A
Bonneville_X	Bonnevillois_N
Bonneville_X	Bonnevilloise_N
Bonneville_X	bonnevillois_A
Bonneville_X	bonnevilloise_A
Bonnieux_X	Bonnieulais_N
Bonnieux_X	Bonnieulaise_N
Bonnieux_X	bonnieulais_A
Bonnieux_X	bonnieulaise_A
Bonnières_X	Bonnièrois_N
Bonnières_X	Bonnièroise_N
Bonnières_X	bonnièrois_A
Bonnières_X	bonnièroise_A
Bonnut_X	Bonnutien_N
Bonnut_X	Bonnutienne_N
Bonnut_X	bonnutien_A
Bonnut_X	bonnutienne_A
Bonnée_X	Bonnéen_N
Bonnée_X	Bonnéenne_N
Bonnée_X	bonnéen_A
Bonnée_X	bonnéenne_A
Bonnétable_X	Bonnétablien_N
Bonnétable_X	Bonnétablienne_N
Bonnétable_X	bonnétablien_A
Bonnétable_X	bonnétablienne_A
Bonnœuvre_X	Bonnœuvrien_N
Bonnœuvre_X	Bonnœuvrienne_N
Bonnœuvre_X	bonnœuvrien_A
Bonsecours_X	Bonoxilien_N
Bonsecours_X	Bonoxilienne_N
Bonsecours_X	Bonsecourois_N
Bonsecours_X	Bonsecouroise_X
Bonsecours_X	bonoxilien_A
Bonsecours_X	bonoxilienne_A
Bonsecours_X	bonsecourois_X
Bonsecours_X	bonsecouroise_X
Bonsin_X	Bonsinois_N
Bonsin_X	Bonsinoise_N
Bonsin_X	bonsinois_A
Bonsmoulins_X	Bonsmoulinois_N
Bonsmoulins_X	Bonsmoulinoise_N
Bonsmoulins_X	bonsmoulinois_A
Bonsmoulins_X	bonsmoulinoise_A
Bonson_X	Bonsonnais_N
Bonson_X	Bonsonnaise_N
Bonson_X	Bonsonnois_N
Bonson_X	Bonsonnoise_N
Bonson_X	bonsonnais_A
Bonson_X	bonsonnois_A
Bonvillard_X	Bonvillarain_N
Bonvillard_X	Bonvillaraine_N
Bonvillard_X	bonvillarain_A
Bonvillard_X	bonvillaraine_A
Bonvillaret_X	Bollarette_N
Bonvillaret_X	bollarette_A
Bonvillers_X	Bonvillois_N
Bonvillers_X	Bonvilloise_N
Bonvillers_X	bonvillois_A
Bonvillers_X	bonvilloise_A
Bonzac_X	Bonzacais_N
Bonzac_X	Bonzacaise_N
Bonzac_X	bonzacais_A
Bonzac_X	bonzacaise_A
Bonzée_X	Bonzéen_N
Bonzée_X	Bonzéenne_N
Bonzée_X	bonzéen_A
Bonzée_X	bonzéenne_A
Boofzheim_X	Boofzheimois_N
Boofzheim_X	Boofzheimoise_N
Boofzheim_X	boofzheimois_A
Boole_X	booléen_A
Boole_X	booléenne_A
Boos_X	Boosséen_N
Boos_X	Boosséenne_N
Boos_X	Bossien_N
Boos_X	Bossienne_N
Boos_X	Boésien_N
Boos_X	Boésienne_N
Boos_X	boosséen_A
Boos_X	bossien_A
Boos_X	boésien_A
Bootzheim_X	Bootzheimois_N
Bootzheim_X	Bootzheimoise_N
Bootzheim_X	bootzheimois_A
Boquet_X	Bousquet_X
Borda_X	bordache_N
Bordes_X	Bordais_N
Bordes_X	Bordaise_N
Bordes_X	bordais_A
Bordes_X	bordaise_A
Bordezac_X	Bordezacois_N
Bordezac_X	Bordezacoise_N
Bordezac_X	bordezacois_A
Bordezac_X	bordezacoise_A
Bordurie_X	Bordure_N
Bordurie_X	bordure_X
Borey_X	Boréen_N
Borey_X	Boréenne_N
Borey_X	boréen_A
Borey_X	boréenne_A
Borgo_X	Borgolais_N
Borgo_X	Borgolaise_N
Borgo_X	borgolais_A
Borgo_X	borgolaise_A
Borlez_X	Borlézien_N
Borlez_X	Borlézienne_N
Borlez_X	borlézien_A
Borlon_X	Borlonais_N
Borlon_X	Borlonaise_N
Borlon_X	borlonais_A
Bornambusc_X	Bornambuscais_N
Bornambusc_X	Bornambuscaise_N
Bornambusc_X	bornambuscais_A
Bornambusc_X	bornambuscaise_A
Bornel_X	Bornellois_N
Bornel_X	Bornelloise_N
Bornel_X	bornellois_A
Bornival_X	Bornivalois_N
Bornival_X	Bornivaloise_N
Bornival_X	bornivalois_A
Bornéo_X	bornéol_N
Boron_X	Boronais_N
Boron_X	Boronaise_N
Boron_X	boronais_A
Boron_X	boronaise_A
Borre_X	Borrois_N
Borre_X	Borroise_N
Borre_X	borrois_A
Borre_X	borroise_A
Borrel_X	borrélie_N
Borromée_A	borroméenfr_X
Borrèze_X	Borrèzien_N
Borrèze_X	Borrèzienne_N
Borrèze_X	borrèzien_A
Borrèze_X	borrèzienne_A
Borée_X	Boréen_N
Borée_X	Boréenne_N
Borée_X	Boréyou_X
Borée_X	Boréyoune_X
Borée_X	boréalfr_X
Borée_X	boréen_A
Borée_X	boréyou_X
Boscamnant_X	Boscamnantais_N
Boscamnant_X	Boscamnantaise_N
Boscamnant_X	boscamnantais_A
Boscamnant_X	boscamnantaise_A
Bosdarros_X	Bosdarrosien_N
Bosdarros_X	Bosdarrosienne_N
Bosdarros_X	bosdarrosien_A
Bosdarros_X	bosdarrosienne_A
Bosrobert_X	Bosrobertois_N
Bosrobert_X	Bosrobertoise_N
Bosrobert_X	bosrobertois_A
Bosrobert_X	bosrobertoise_A
Bossancourt_X	Bossancourtois_N
Bossancourt_X	Bossancourtoise_N
Bossancourt_X	bossancourtois_A
Bossancourt_X	bossancourtoise_A
Bossendorf_X	Bossendorfois_N
Bossendorf_X	Bossendorfoise_N
Bossendorf_X	bossendorfois_A
Bossendorf_X	bossendorfoise_A
Bosset_N	Bossetois_N
Bosset_N	Bossetoise_N
Bosset_N	bossetois_A
Bosset_N	bossetoise_A
Bossey_X	Bossati_N
Bossey_X	Bossatie_N
Bossey_X	bossati_A
Bossey_X	bossatie_A
Bossieu_X	Bossiérot_N
Bossieu_X	Bossiérote_N
Bossieu_X	bossiérot_A
Bossieu_X	bossiérote_A
Bossugan_X	Bossuganais_N
Bossugan_X	Bossuganaise_N
Bossugan_X	bossuganais_A
Bossée_X	Bosséen_N
Bossée_X	Bosséenne_N
Bossée_X	bosséen_A
Bossée_X	bosséenne_A
Bost_X	Bostois_N
Bost_X	Bostoise_N
Bost_X	bostois_A
Bost_X	bostoise_A
Bostens_X	Bostensois_N
Bostens_X	Bostensoise_N
Bostens_X	bostensois_A
Bosville_X	Bosvillais_N
Bosville_X	Bosvillaise_N
Bosville_X	bosvillais_A
Bosville_X	bosvillaise_A
Botans_X	Botanais_N
Botans_X	Botanaise_N
Botans_X	botanais_A
Botans_X	botanaise_A
Bothey_X	Botheytois_N
Bothey_X	Botheytoise_N
Bothey_X	botheytois_A
Botmeur_X	Botmeurien_N
Botmeur_X	Botmeurienne_N
Botmeur_X	botmeurien_A
Botnie_X	Botnien_X
Botnie_X	Botnienne_X
Botnie_X	Ostrobotnie_X
Botnie_X	botnien_X
Botsorhel_X	Botsorhélois_N
Botsorhel_X	Botsorhéloise_N
Botsorhel_X	botsorhélois_A
Bottin_X	bottin_N
Bou_X	Boumien_N
Bou_X	Boumienne_N
Bou_X	boumien_A
Bou_X	boumienne_A
Bouafle_X	Bouaflais_N
Bouafle_X	Bouaflaise_N
Bouafle_X	bouaflais_A
Bouafles_X	Bouaflais_N
Bouafles_X	Bouaflaise_N
Bouafles_X	bouaflais_A
Bouafles_X	bouaflaise_A
Bouaké_X	Bouakéen_N
Bouaké_X	Bouakéenne_N
Bouaké_X	bouakéen_A
Bouan_X	Bouannais_N
Bouan_X	Bouannaise_N
Bouan_X	bouannais_A
Bouan_X	bouannaise_A
Bouaye_X	Boscéen_N
Bouaye_X	Boscéenne_N
Bouaye_X	boscéen_A
Bouaye_X	boscéenne_A
Boucagnères_X	Boucagnérain_N
Boucagnères_X	Boucagnéraine_N
Boucagnères_X	boucagnérain_A
Boucagnères_X	boucagnéraine_A
Boucau_X	Boucalais_N
Boucau_X	Boucalaise_N
Boucau_X	boucalais_A
Bouchain_X	Bouchinois_N
Bouchain_X	Bouchinoise_N
Bouchain_X	bouchinois_A
Bouchain_X	bouchinoise_A
Bouchemaine_X	Bouchemainois_N
Bouchemaine_X	Bouchemainoise_N
Bouchemaine_X	bouchemainois_A
Boucheporn_X	Bouchepornois_N
Boucheporn_X	Bouchepornoise_N
Boucheporn_X	bouchepornois_A
Bouchet_X	Bousquetain_N
Bouchet_X	Bousquetainne_N
Bouchet_X	bousquetain_A
Bouchet_X	bousquetainne_A
Bouchon_X	Bouchonnais_N
Bouchon_X	Bouchonnaise_N
Bouchon_X	bouchonnais_A
Bouchon_X	bouchonnaise_A
Bouclans_X	Bouclanais_N
Bouclans_X	Bouclanaise_N
Bouclans_X	bouclanais_A
Bouconville_X	Bouconvillois_N
Bouconville_X	Bouconvilloise_N
Bouconville_X	bouconvillois_A
Bouconville_X	bouconvilloise_A
Boucé_X	Boucéen_N
Boucé_X	Boucéenne_N
Boucé_X	boucéen_A
Boucé_X	boucéenne_A
Bouddha_X	bouddha_N
Bouddha_X	bouddhique_A
Bouddha_X	bouddhisme_N
Bouddha_X	bouddhiste_A
Bouddha_X	bouddhistophobe_A
Boudes_X	Boudigan_N
Boudes_X	Boudiganne_N
Boudes_X	boudigan_A
Boudes_X	boudiganne_A
Boudeville_X	Boudevillais_N
Boudeville_X	Boudevillaise_N
Boudeville_X	boudevillais_A
Boudeville_X	boudevillaise_A
Boudin_X	Baudin_X
Boudin_X	Beaudin_X
Boudin_X	Boddechon_X
Boudin_X	Bodin_X
Boudin_X	Bodinat_X
Boudin_X	Bodineau_X
Boudin_X	Bodson_X
Boudin_X	Body_X
Boudin_X	Boudan_X
Boudin_X	Boudat_X
Boudin_X	Boudelot_X
Boudin_X	Boudet_X
Boudin_X	Boudon_X
Boudin_X	Boudonet_X
Boudin_X	Boudonnat_X
Boudin_X	Boudot_X
Boudin_X	Boudreau_X
Boudou_X	Boudounais_N
Boudou_X	Boudounaise_N
Boudou_X	boudounais_A
Boudou_X	boudounaise_A
Boudrac_X	Boudracois_N
Boudrac_X	Boudracoise_N
Boudrac_X	boudracois_A
Boudreville_X	Boudrevillois_N
Boudreville_X	Boudrevilloise_N
Boudreville_X	boudrevillois_A
Boudreville_X	boudrevilloise_A
Bouelles_X	Bouellais_N
Bouelles_X	Bouellaise_N
Bouelles_X	bouellais_A
Bouelles_X	bouellaise_A
Bouffioulx_X	Bouffalonien_N
Bouffioulx_X	Bouffalonienne_N
Bouffioulx_X	bouffalonien_A
Bouffry_X	Bofericien_N
Bouffry_X	Bofericienne_N
Bouffry_X	bofericien_A
Bouffry_X	bofericienne_A
Bouffémont_X	Bouffémontois_N
Bouffémont_X	Bouffémontoise_N
Bouffémont_X	bouffémontois_A
Bouffémont_X	bouffémontoise_A
Boufféré_X	Boufféréen_N
Boufféré_X	Boufféréenne_N
Boufféré_X	boufféréen_A
Bougainville_X	Bougainvillais_N
Bougainville_X	Bougainvillaise_N
Bougainville_X	bougainvillais_A
Bougainville_X	bougainvillaise_A
Bougarber_X	Bougarbersien_N
Bougarber_X	Bougarbersienne_N
Bougarber_X	bougarbersien_A
Bougarber_X	bougarbersienne_A
Bougie_X	Bougiote_N
Bougie_X	bougie_X
Bougie_X	bougiote_A
Bougival_X	Bougivalais_N
Bougival_X	Bougivalaise_N
Bougival_X	bougivalais_A
Bougival_X	bougivalaise_A
Bouglainval_X	Valbourgeois_N
Bouglainval_X	Valbourgeoise_N
Bouglainval_X	valbourgeois_A
Bougligny_X	Bouglinien_N
Bougligny_X	Bouglinienne_N
Bougligny_X	bouglinien_A
Bougligny_X	bouglinienne_A
Bouglon_X	Bouglonnais_N
Bouglon_X	Bouglonnaise_N
Bouglon_X	bouglonnais_A
Bouglon_X	bouglonnaise_A
Bougneau_X	Bougnolais_N
Bougneau_X	Bougnolaise_N
Bougneau_X	bougnolais_A
Bougneau_X	bougnolaise_A
Bougnon_X	Bougnonnais_N
Bougnon_X	Bougnonnaise_N
Bougnon_X	bougnonnais_A
Bougnon_X	bougnonnaise_A
Bougon_X	Bougonais_N
Bougon_X	Bougonaise_N
Bougon_X	bougonais_A
Bougon_X	bougonaise_A
Bougue_X	Bouguais_N
Bougue_X	Bouguaise_N
Bougue_X	bouguais_A
Bougue_X	bouguaise_A
Bouguenais_X	Bouguenaisien_N
Bouguenais_X	Bouguenaisienne_N
Bouguenais_X	bouguenaisien_A
Bouguenais_X	bouguenaisienne_A
Bouhans_X	Bouhannais_N
Bouhans_X	Bouhannaise_N
Bouhans_X	bouhannais_A
Bouhans_X	bouhannaise_A
Bouhet_X	Bouhetais_N
Bouhet_X	Bouhetaise_N
Bouhet_X	bouhetais_A
Bouhet_X	bouhetaise_A
Bouhy_X	Bouhytat_N
Bouhy_X	Bouhytate_N
Bouhy_X	bouhytat_A
Bouhy_X	bouhytate_A
Bouilhonnac_X	Bouilhonnaçois_N
Bouilhonnac_X	Bouilhonnaçoise_N
Bouilhonnac_X	bouilhonnaçois_A
Bouilhonnac_X	bouilhonnaçoise_A
Bouillac_X	Bouillacois_N
Bouillac_X	Bouillacoise_N
Bouillac_X	bouillacois_A
Bouillac_X	bouillacoise_A
Bouilland_X	Bouillandin_N
Bouilland_X	Bouillandine_N
Bouilland_X	bouillandin_A
Bouilland_X	bouillandine_A
Bouillante_X	Bouillantais_N
Bouillante_X	Bouillantaise_N
Bouillante_X	bouillantais_A
Bouillante_X	bouillantaise_A
Bouillargues_X	Bouillarguais_N
Bouillargues_X	Bouillarguaise_N
Bouillargues_X	bouillarguais_A
Bouillargues_X	bouillarguaise_A
Bouillonville_X	Bouillonvillois_N
Bouillonville_X	Bouillonvilloise_N
Bouillonville_X	bouillonvillois_A
Bouillonville_X	bouillonvilloise_A
Bouilly_X	Beullisien_N
Bouilly_X	Beullisienne_N
Bouilly_X	Bouillerand_N
Bouilly_X	Bouillerande_N
Bouilly_X	beullisien_A
Bouilly_X	beullisienne_A
Bouilly_X	bouillerand_A
Bouilly_X	bouillerande_A
Bouin_X	Bouinais_N
Bouin_X	Bouinaise_N
Bouin_X	bouinais_A
Bouisse_X	Bouissois_N
Bouisse_X	Bouissoise_N
Bouisse_X	bouissois_A
Bouisse_X	bouissoise_A
Boujailles_X	Boujaillon_N
Boujailles_X	Boujaillonne_N
Boujailles_X	boujaillon_A
Boujailles_X	boujaillonne_A
Boukhara_X	Boukhariote_X
Boukhara_X	boukhariote_X
Boulages_X	Boulageois_N
Boulages_X	Boulageoise_N
Boulages_X	boulageois_A
Boulages_X	boulageoise_A
Boulancourt_X	Boulancourtois_N
Boulancourt_X	Boulancourtoise_N
Boulancourt_X	boulancourtois_A
Boulancourt_X	boulancourtoise_A
Boulange_X	Boulangeois_N
Boulange_X	Boulangeoise_N
Boulange_X	boulangeois_A
Boulange_X	boulangeoise_A
Boulanger_X	antiboulangiste_A
Boulanger_X	boulangisme_N
Boulanger_X	boulangiste_A
Boulaur_X	Boulauquois_N
Boulaur_X	Boulauquoise_N
Boulaur_X	boulauquois_A
Boulaur_X	boulauquoise_A
Boulay_X	Boulageois_N
Boulay_X	Boulageoise_N
Boulay_X	boulageois_A
Boulay_X	boulageoise_A
Boulazac_X	Boulazacois_N
Boulazac_X	Boulazacoise_N
Boulazac_X	boulazacois_A
Boulbon_X	Boulbonnais_N
Boulbon_X	Boulbonnaise_N
Boulbon_X	boulbonnais_A
Boulbon_X	boulbonnaise_A
Boulc_X	Boulcien_N
Boulc_X	Boulcienne_N
Boulc_X	boulcien_A
Boulc_X	boulcienne_A
Boulet_X	Boullet_X
Bouleternère_X	Bouleternérois_N
Bouleternère_X	Bouleternéroise_N
Bouleternère_X	bouleternérois_A
Bouleternère_X	bouleternéroise_A
Bouleurs_X	Bouleurois_N
Bouleurs_X	Bouleuroise_N
Bouleurs_X	bouleurois_A
Bouleurs_X	bouleuroise_A
Bouleuse_X	Bouleusien_N
Bouleuse_X	Bouleusienne_N
Bouleuse_X	bouleusien_A
Bouleuse_X	bouleusienne_A
Bouliac_X	Bouliacais_N
Bouliac_X	Bouliacaise_N
Bouliac_X	bouliacais_A
Bouliac_X	bouliacaise_A
Bouligneux_X	Boulignard_N
Bouligneux_X	Boulignarde_N
Bouligneux_X	boulignard_A
Bouligneux_X	boulignarde_A
Bouligny_X	Boulinéen_N
Bouligny_X	Boulinéenne_N
Bouligny_X	boulinéen_A
Bouligny_X	boulinéenne_A
Boulleret_X	Boulleréen_N
Boulleret_X	Boulleréenne_N
Boulleret_X	boulleréen_A
Boulleret_X	boulleréenne_A
Boulleville_X	Boullevillais_N
Boulleville_X	Boullevillaise_N
Boulleville_X	boullevillais_A
Boulleville_X	boullevillaise_A
Bouloc_X	Boulocain_N
Bouloc_X	Boulocaine_N
Bouloc_X	Boulocois_N
Bouloc_X	Boulocoise_N
Bouloc_X	boulocain_A
Bouloc_X	boulocois_A
Bouloire_X	Bilurien_N
Bouloire_X	Bilurienne_N
Bouloire_X	bilurien_A
Bouloire_X	bilurienne_A
Boulon_X	Boulonnais_N
Boulon_X	Boulonnaise_N
Boulon_X	boulonnais_A
Boulon_X	boulonnaise_A
Boult_X	Boultois_N
Boult_X	Boultoise_N
Boult_X	boultois_A
Boult_X	boultoise_A
Boulzicourt_X	Boulzicourtois_N
Boulzicourt_X	Boulzicourtoise_N
Boulzicourt_X	boulzicourtois_A
Boulzicourt_X	boulzicourtoise_A
Boumourt_X	Boumourtais_N
Boumourt_X	Boumourtaise_N
Boumourt_X	boumourtais_A
Boumourt_X	boumourtaise_A
Bouniagues_X	Bouniaguais_N
Bouniagues_X	Bouniaguaise_N
Bouniagues_X	bouniaguais_A
Bouniagues_X	bouniaguaise_A
Bouquehault_X	Bouquehaultier_N
Bouquehault_X	Bouquehaultière_N
Bouquehault_X	bouquehaultier_A
Bouquehault_X	bouquehaultière_A
Bouquelon_X	Bouquelonnais_N
Bouquelon_X	Bouquelonnaise_N
Bouquelon_X	bouquelonnais_A
Bouquelon_X	bouquelonnaise_A
Bouquemaison_X	Bouquemaisonnais_N
Bouquemaison_X	Bouquemaisonnaise_N
Bouquemaison_X	bouquemaisonnais_A
Bouquemaison_X	bouquemaisonnaise_A
Bouquetot_X	Bouquetotois_N
Bouquetot_X	Bouquetotoise_N
Bouquetot_X	bouquetotois_A
Bouquetot_X	bouquetotoise_A
Bouqueval_X	Valbucien_N
Bouqueval_X	Valbucienne_N
Bouqueval_X	valbucien_A
Bouqueval_X	valbucienne_A
Bourail_X	Bouraillais_N
Bourail_X	Bouraillaise_N
Bourail_X	bouraillais_A
Bouranton_X	Bourantonnais_N
Bouranton_X	Bourantonnaise_N
Bouranton_X	bourantonnais_A
Bouranton_X	bourantonnaise_A
Bourbaki_X	bourbakisme_N
Bourbourg_X	Bourbourgeois_N
Bourbourg_X	Bourbourgeoise_N
Bourbourg_X	Bourbourien_N
Bourbourg_X	Bourbourienne_N
Bourbourg_X	bourbourgeois_A
Bourbourg_X	bourbourien_A
Bourbriac_X	Briacin_N
Bourbriac_X	Briacine_N
Bourbriac_X	briacin_A
Bourbriac_X	briacine_A
Bourbévelle_X	Bourbévellois_N
Bourbévelle_X	Bourbévelloise_N
Bourbévelle_X	bourbévellois_A
Bourbévelle_X	bourbévelloise_A
Bourdainville_X	Bourdainvillais_N
Bourdainville_X	Bourdainvillaise_N
Bourdainville_X	bourdainvillais_A
Bourdainville_X	bourdainvillaise_A
Bourdalat_X	Bourdalatois_N
Bourdalat_X	Bourdalatoise_N
Bourdalat_X	bourdalatois_A
Bourdalat_X	bourdalatoise_A
Bourdaloue_X	bourdaloue_N
Bourdeau_X	Bourdelais_N
Bourdeau_X	Bourdelaise_N
Bourdeau_X	bourdelais_A
Bourdeau_X	bourdelaise_A
Bourdeaux_X	Bourdelois_N
Bourdeaux_X	Bourdeloise_N
Bourdeaux_X	bourdelois_A
Bourdeaux_X	bourdeloise_A
Bourdeilles_X	Bourdeillais_N
Bourdeilles_X	Bourdeillaise_N
Bourdeilles_X	bourdeillais_A
Bourdelles_X	Bourdellais_N
Bourdelles_X	Bourdellaise_N
Bourdelles_X	bourdellais_A
Bourdelles_X	bourdellaise_A
Bourdic_X	Bourdicois_N
Bourdic_X	Bourdicoise_N
Bourdic_X	bourdicois_A
Bourdic_X	bourdicoise_A
Bourdieu_X	bourdieuseriefr_X
Bourdieu_X	bourdieusienfr_X
Bourdon_X	Bourdonnais_N
Bourdon_X	Bourdonnaise_N
Bourdon_X	bourdonnais_A
Bourdon_X	bourdonnaise_A
Bourdonné_X	Bourdonnéren_N
Bourdonné_X	Bourdonnérenne_N
Bourdonné_X	bourdonnéren_A
Bourdonné_X	bourdonnérenne_A
Bourecq_X	Bourecquois_N
Bourecq_X	Bourecquoise_N
Bourecq_X	bourecquois_A
Bourecq_X	bourecquoise_A
Bouresse_X	Bouressois_N
Bouresse_X	Bouressoise_N
Bouresse_X	bouressois_A
Bouresse_X	bouressoise_A
Bourg_X	Bourgeais_X
Bourg_X	Bourgeaise_X
Bourg_X	Bourgeois_N
Bourg_X	Bourgeoise_N
Bourg_X	Bourquais_N
Bourg_X	Bourquaise_N
Bourg_X	Bressant_X
Bourg_X	Bressante_X
Bourg_X	Burgien_N
Bourg_X	Burgienne_N
Bourg_X	bourgeais_X
Bourg_X	bourgeois_X
Bourg_X	bourquais_A
Bourg_X	bressant_X
Bourg_X	burgien_A
Bourganeuf_X	Bourganiaud_N
Bourganeuf_X	Bourganiaude_N
Bourganeuf_X	Bourgouniaud_N
Bourganeuf_X	Bourgouniaude_N
Bourganeuf_X	bourganiaud_A
Bourganeuf_X	bourganiaude_A
Bourganeuf_X	bourgouniaud_A
Bourganeuf_X	bourgouniaude_A
Bourgbarré_X	Bourgbarréen_N
Bourgbarré_X	Bourgbarréenne_N
Bourgbarré_X	bourgbarréen_A
Bourgbarré_X	bourgbarréenne_A
Bourgeauville_X	Bourgeauvillais_N
Bourgeauville_X	Bourgeauvillaise_N
Bourgeauville_X	bourgeauvillais_A
Bourgeauville_X	bourgeauvillaise_A
Bourgheim_X	Bourgheimois_N
Bourgheim_X	Bourgheimoise_N
Bourgheim_X	bourgheimois_A
Bourghelles_X	Bourghellois_N
Bourghelles_X	Bourghelloise_N
Bourghelles_X	bourghellois_A
Bourghelles_X	bourghelloise_A
Bourgnac_X	Bourgnacois_N
Bourgnac_X	Bourgnacoise_N
Bourgnac_X	bourgnacois_A
Bourgnac_X	bourgnacoise_A
Bourgneuf_X	Bourgnovien_N
Bourgneuf_X	Bourgnovienne_N
Bourgneuf_X	Novibourgeois_N
Bourgneuf_X	Novibourgeoise_N
Bourgneuf_X	bourgnovien_A
Bourgneuf_X	novibourgeois_A
Bourgon_X	Bourgonnais_N
Bourgon_X	Bourgonnaise_N
Bourgon_X	bourgonnais_A
Bourgon_X	bourgonnaise_A
Bourgougnague_X	Bourgougnaguais_N
Bourgougnague_X	Bourgougnaguaise_N
Bourgougnague_X	bourgougnaguais_A
Bourgougnague_X	bourgougnaguaise_A
Bourgueil_X	Bourgueillois_N
Bourgueil_X	Bourgueilloise_N
Bourgueil_X	bourgueillois_A
Bourgueil_X	bourgueilloise_A
Bourguenolles_X	Bourgenollai_N
Bourguenolles_X	Bourguenollaise_N
Bourguenolles_X	bourgenollai_A
Bourguenolles_X	bourguenollaise_A
Bourguignon_N	Bourguignonsfr_X
Bourguignons_N	Berguignon_N
Bourguignons_N	Berguignonne_N
Bourguignons_N	berguignon_A
Bourguignons_N	berguignonne_A
Bourguébus_X	Bourguébois_N
Bourguébus_X	Bourguéboise_N
Bourguébus_X	Bourguébusien_N
Bourguébus_X	Bourguébusienne_N
Bourguébus_X	bourguébois_A
Bourguébus_X	bourguéboise_A
Bourguébus_X	bourguébusien_A
Bourguébus_X	bourguébusienne_A
Bouriatie_X	Bouriate_N
Bouriatie_X	bouriate_A
Bourideys_X	Bourideysien_N
Bourideys_X	Bourideysienne_N
Bourideys_X	bourideysien_A
Bourideys_X	bourideysienne_A
Bourigeole_X	Bourigeolois_N
Bourigeole_X	Bourigeoloise_N
Bourigeole_X	bourigeolois_A
Bourigeole_X	bourigeoloise_A
Bouriège_X	Bouriégeois_N
Bouriège_X	Bouriégeoise_N
Bouriège_X	bouriégeois_A
Bouriège_X	bouriégeoise_A
Bourlers_X	Bourlésien_N
Bourlers_X	Bourlésienne_N
Bourlers_X	bourlésien_A
Bourlon_X	Bourlonais_N
Bourlon_X	Bourlonaise_N
Bourlon_X	bourlonais_A
Bourlon_X	bourlonaise_A
Bourmont_X	Bourmontais_N
Bourmont_X	Bourmontaise_N
Bourmont_X	bourmontais_A
Bournan_X	Bournanais_N
Bournan_X	Bournanaise_N
Bournan_X	bournanais_A
Bournan_X	bournanaise_A
Bournand_X	Bournandais_N
Bournand_X	Bournandaise_N
Bournand_X	bournandais_A
Bournand_X	bournandaise_A
Bournazel_X	Bournazelois_N
Bournazel_X	Bournazeloise_N
Bournazel_X	bournazelois_A
Bournazel_X	bournazeloise_A
Bourneau_X	Bournaisien_N
Bourneau_X	Bournaisienne_N
Bourneau_X	bournaisien_A
Bourneau_X	bournaisienne_A
Bournel_X	Bournelois_N
Bournel_X	Bourneloise_N
Bournel_X	bournelois_A
Bournel_X	bourneloise_A
Bourneville_X	Bournevillais_N
Bourneville_X	Bournevillaise_N
Bourneville_X	bournevillais_A
Bournezeau_X	Bournevaizien_N
Bournezeau_X	Bournevaizienne_N
Bournezeau_X	Bournezélien_N
Bournezeau_X	Bournezélienne_N
Bournezeau_X	bournevaizien_A
Bournezeau_X	bournevaizienne_A
Bournezeau_X	bournezélien_A
Bournezeau_X	bournezélienne_A
Bourniquel_N	Bourniquelois_N
Bourniquel_N	Bourniqueloise_N
